,company,summary,overall_ratings,Sentiment
6638,google,Creator,5.0,NEUTRAL
6639,google,Great Publishing Solution Company,5.0,POSITIVE
6640,google,Good but needs a few changes,4.0,MIXED
6641,google,Software engineering intern,5.0,NEUTRAL
6642,google,Marketing Coordinator,4.0,NEUTRAL
6643,google,Software engineer,4.0,NEUTRAL
6644,google,Not bad,4.0,NEUTRAL
6645,google,Highly Depends on Team,4.0,NEUTRAL
6646,google,Incredible internship,5.0,POSITIVE
6647,google,Tech Company changing the world - choose your role carefully,4.0,NEUTRAL
6648,google,Good company that gives you the opportunity to grow,4.0,POSITIVE
6649,google,good work,4.0,POSITIVE
6650,google,Program Manager,5.0,NEUTRAL
6651,google,Amazing Experience,5.0,POSITIVE
6652,google,Great place to intern,5.0,POSITIVE
6653,google,Amazing to start and to continue,5.0,POSITIVE
6654,google,kinda disillusioned,4.0,NEGATIVE
6655,google,Software Development Engineer Intern,4.0,NEUTRAL
6656,google,"Cool environment, sometimes weak leadership at lower levels",4.0,MIXED
6657,google,Product Quality Operations,3.0,NEUTRAL
6658,google,great,5.0,POSITIVE
6659,google,Smart co-workers,5.0,NEUTRAL
6660,google,Data Administration Role in Google Maps,4.0,NEUTRAL
6661,google,Inside Sales,4.0,NEUTRAL
6662,google,Fun place to work,5.0,POSITIVE
6663,google,Best,5.0,POSITIVE
6664,google,Strategist,4.0,NEUTRAL
6665,google,Live it to believe it ! The most amazing company I have ever worked at,5.0,POSITIVE
6666,google,Overall the best place to start the career,5.0,POSITIVE
6667,google,Best company ever,5.0,POSITIVE
6668,google,Google,5.0,NEUTRAL
6669,google,"Great perks, fun work, too much politics",3.0,POSITIVE
6670,google,.,5.0,NEUTRAL
6671,google,Excellent,5.0,POSITIVE
6672,google,"Great place, excellent package, good people",5.0,POSITIVE
6673,google,Great company!,5.0,POSITIVE
6674,google,"Google, Network Engineer, SYD",5.0,NEUTRAL
6675,google,Google's Review,5.0,NEUTRAL
6676,google,Balanced place,4.0,POSITIVE
6677,google,"Lots of perks, great coworkers, good culture, but declining",4.0,MIXED
6678,google,Excellent,4.0,POSITIVE
6679,google,"Great Company, Smart People",5.0,POSITIVE
6680,google,Intern,5.0,NEUTRAL
6681,google,Best Player,5.0,POSITIVE
6682,google,Software engineering intern,4.0,NEUTRAL
6683,google,Having a good manager makes a huge difference,1.0,POSITIVE
6684,google,Google: Pro's and Con's,4.0,NEUTRAL
6685,google,"So many complacent, untalented people",3.0,NEGATIVE
6686,google,Great place to work!,5.0,POSITIVE
6687,google,Great,5.0,POSITIVE
6688,google,Account Manager,5.0,NEUTRAL
6689,google,working at google,5.0,NEUTRAL
6690,google,Employer of choice!,5.0,NEUTRAL
6691,google,Brilliant community,4.0,POSITIVE
6692,google,Awesome,5.0,POSITIVE
6693,google,intern,5.0,NEUTRAL
6694,google,Local Data Evaluator,3.0,NEUTRAL
6695,google,"Great place to work, smart people but suffers from the big-company issues",4.0,MIXED
6696,google,Technical Program Manager,5.0,NEUTRAL
6697,google,It was ok,2.0,POSITIVE
6698,google,Good,5.0,POSITIVE
6699,google,THE place to work in the tech world,5.0,NEUTRAL
6700,google,Engineering Manager at Google,4.0,NEUTRAL
6701,google,Great,5.0,POSITIVE
6702,google,Google Student Ambassador,5.0,NEUTRAL
6703,google,Software engineer,5.0,NEUTRAL
6704,google,Strategist,2.0,NEUTRAL
6705,google,Great opportunities,3.0,POSITIVE
6706,google,Software Engineering Internship Review,5.0,NEUTRAL
6707,google,Business Analyst,4.0,NEUTRAL
6708,google,What's not to like,5.0,NEUTRAL
6709,google,industry manager,5.0,NEUTRAL
6710,google,Best Company To Work With,5.0,POSITIVE
6711,google,Industry Manager,5.0,NEUTRAL
6712,google,Account Manager,4.0,NEUTRAL
6713,google,Program Manager,5.0,NEUTRAL
6714,google,Title is good,2.0,POSITIVE
6715,google,"Excellent culture, opportunities and benefits",5.0,POSITIVE
6716,google,Excellent company with limitless potential,5.0,POSITIVE
6717,google,Engineer,5.0,NEUTRAL
6718,google,programmer,5.0,NEUTRAL
6719,google,Great place to work for,4.0,POSITIVE
6720,google,Wonderful workplace,5.0,POSITIVE
6721,google,Great company - small scope,4.0,POSITIVE
6722,google,Some of the nicest and worst moments in my life,2.0,NEGATIVE
6723,google,A big cohort of highly skilled and talented people doing mundane and repetitive back-office work,3.0,POSITIVE
6724,google,Good comapnay to work,5.0,POSITIVE
6725,google,Software Engineer,5.0,NEUTRAL
6726,google,Fantastic,4.0,POSITIVE
6727,google,Great workplace,5.0,POSITIVE
6728,google,Learn from the best,5.0,POSITIVE
6729,google,research assistant,4.0,NEUTRAL
6730,google,Great place to work,5.0,POSITIVE
6731,google,A company thay gives you all you need to focus in ur job,5.0,POSITIVE
6732,google,Great,3.0,POSITIVE
6733,google,AM,4.0,NEUTRAL
6734,google,Google - Software Engineer (Sydney),5.0,NEUTRAL
6735,google,Sales,4.0,NEUTRAL
6736,google,Wonderful,5.0,POSITIVE
6737,google,Overqualified people for most positions,4.0,NEUTRAL
6738,google,Great place,4.0,POSITIVE
6739,google,Awesome,5.0,POSITIVE
6740,google,Excellent,5.0,POSITIVE
6741,google,Statistician,4.0,NEUTRAL
6742,google,Amazing place to work,5.0,POSITIVE
6743,google,Tough Business,3.0,NEUTRAL
6744,google,Great Place,4.0,POSITIVE
6745,google,Really great place to work,5.0,POSITIVE
6746,google,sr engineer,4.0,NEUTRAL
6747,google,SEPCO1 Electric Power Construction Corporation review,2.0,NEUTRAL
6748,google,Senior Technical Solutions Consultant,5.0,NEUTRAL
6749,google,product quality analyst,5.0,POSITIVE
6750,google,Great People and Environment,5.0,POSITIVE
6751,google,Team Manager Global Customer Experience,5.0,NEUTRAL
6752,google,Program Manager,4.0,NEUTRAL
6753,google,Great company to work for,5.0,POSITIVE
6754,google,great learning opportunity,5.0,POSITIVE
6755,google,Google Student Ambassador,5.0,NEUTRAL
6756,google,Google Employee,4.0,NEUTRAL
6757,google,"Brilliant Company, getting a bit 'bottom heavy' & political",4.0,POSITIVE
6758,google,Good experience,5.0,POSITIVE
6759,google,"Good place, very different from the early days",5.0,POSITIVE
6760,google,Great place to work,4.0,POSITIVE
6761,google,Language Engineering Ops Coordinator,4.0,NEUTRAL
6762,google,Google work,5.0,NEUTRAL
6763,google,Looks like a dream company but it's not always the case,4.0,MIXED
6764,google,overall good experience,5.0,POSITIVE
6765,google,"Great Peers, Good perks but moderate work life balance",5.0,POSITIVE
6766,google,Software Engineer,5.0,NEUTRAL
6767,google,Its a nice company,2.0,POSITIVE
6768,google,Senior Manager,5.0,NEUTRAL
6769,google,Learning @ Google,4.0,NEUTRAL
6770,google,Great place to start you career,3.0,POSITIVE
6771,google,Head of Communications,5.0,NEUTRAL
6772,google,Information,4.0,NEUTRAL
6773,google,Product manager,2.0,NEUTRAL
6774,google,Business Intern,5.0,NEUTRAL
6775,google,best work environment and perks,5.0,POSITIVE
6776,google,Great Experience,4.0,POSITIVE
6777,google,Great company culture very remote jobs and growth opportunities,3.0,POSITIVE
6778,google,Awesome experience,4.0,POSITIVE
6779,google,I wish I still worked there!,5.0,POSITIVE
6780,google,"Brilliant culture, people & perks, but becoming ungainly",4.0,POSITIVE
6781,google,Senior Account Manager,3.0,NEUTRAL
6782,google,Account Strategist,5.0,NEUTRAL
6783,google,Great place to work,4.0,POSITIVE
6784,google,One of the coolest places to work at,5.0,POSITIVE
6785,google,Account Strategist,3.0,NEUTRAL
6786,google,Amazin,5.0,POSITIVE
6787,google,Great peers. Poor middle management.,4.0,MIXED
6788,google,Associate Account Strategist,5.0,NEUTRAL
6789,google,Best ever,5.0,POSITIVE
6790,google,Project Lead,3.0,NEUTRAL
6791,google,Middle Management is horrible,3.0,NEGATIVE
6792,google,adwords co ordinator,5.0,NEUTRAL
6793,google,good comp to work,4.0,POSITIVE
6794,google,Frontline consulting service,5.0,NEUTRAL
6795,google,Best and the best company I've worked for,5.0,POSITIVE
6796,google,I worked at Google full-time,4.0,POSITIVE
6797,google,Challenging and open to shape the role,5.0,NEUTRAL
6798,google,Unclear goals,2.0,NEUTRAL
6799,google,hrbp,5.0,NEUTRAL
6800,google,Review Title,3.0,NEUTRAL
6801,google,Good,5.0,POSITIVE
6802,google,Great place to work.,5.0,POSITIVE
6803,google,great company,4.0,POSITIVE
6804,google,Analyst,3.0,NEUTRAL
6805,google,"Great place, but becoming a corporate",4.0,MIXED
6806,google,Wow,5.0,POSITIVE
6807,google,Google was interesting,4.0,POSITIVE
6808,google,Good,4.0,POSITIVE
6809,google,Excellent company to work,5.0,POSITIVE
6810,google,Looked after,4.0,NEGATIVE
6811,google,Sourcer,5.0,NEUTRAL
6812,google,Best company In the world,5.0,POSITIVE
6813,google,Very good,5.0,POSITIVE
6814,google,"Great company, not so great career progression",5.0,MIXED
6815,google,Software Engineer,4.0,NEUTRAL
6816,google,sales internship,5.0,NEUTRAL
6817,google,Looked After,3.0,NEGATIVE
6818,google,work environment,3.0,NEUTRAL
6819,google,Eng Manager,5.0,NEUTRAL
6820,google,Awesome Company. Great Environment to work with innovative minds.,4.0,POSITIVE
6821,google,Best Company to work for,5.0,POSITIVE
6822,google,software engineer,5.0,NEUTRAL
6823,google,Amazing work environment,5.0,POSITIVE
6824,google,Google AM Salary,4.0,NEUTRAL
6825,google,B2B Marketing,5.0,NEUTRAL
6826,google,good,4.0,POSITIVE
6827,google,"Great, but nepotistic company",3.0,POSITIVE
6828,google,Software engeener,5.0,NEUTRAL
6829,google,Good company,4.0,POSITIVE
6830,google,company review,4.0,NEUTRAL
6831,google,"Great company, but not if you are based in Europe",4.0,MIXED
6832,google,Software Engineer,5.0,NEUTRAL
6833,google,Experience the overwhelm,5.0,NEGATIVE
6834,google,Business Analyst,4.0,NEUTRAL
6835,google,Game of Thrones,4.0,NEUTRAL
6836,google,Mostly great place,4.0,POSITIVE
6837,google,good and good :),5.0,POSITIVE
6838,google,work life balance,5.0,POSITIVE
6839,google,Strategist,3.0,NEUTRAL
6840,google,Avoid gTech,3.0,NEUTRAL
6841,google,Strategist,5.0,NEUTRAL
6842,google,account strategist,3.0,NEUTRAL
6843,google,Happy days at distributed office,5.0,POSITIVE
6844,google,"Great culture, intense work and life changing experience",4.0,POSITIVE
6845,google,Policy,4.0,NEUTRAL
6846,google,Best company ever,5.0,POSITIVE
6847,google,Senior Strategist,5.0,NEUTRAL
6848,google,intern,5.0,NEUTRAL
6849,google,"Great company,",4.0,POSITIVE
6850,google,Analytics,5.0,NEUTRAL
6851,google,Campaign Manager,4.0,NEUTRAL
6852,google,Best Company ever,5.0,POSITIVE
6853,google,Industry Head,4.0,NEUTRAL
6854,google,Perfect goals company,5.0,POSITIVE
6855,google,"Overall fantastic everything. Management, colleagues, other employees - all great.",5.0,POSITIVE
6856,google,Senior consultant for packaged software solutions,5.0,NEUTRAL
6857,google,intern,3.0,NEUTRAL
6858,google,Amazing company with the best job of my life,5.0,POSITIVE
6859,google,Great people and a focus on culture makes for a unique experience,5.0,POSITIVE
6860,google,Google over the last 9 years,4.0,NEUTRAL
6861,google,Good,3.0,POSITIVE
6862,google,I had six months internship experience in Google Beijing Office as business analyst. And converted to full time employee,5.0,NEUTRAL
6863,google,"Great company, great culture.",5.0,POSITIVE
6864,google,Fantastic work experience.,5.0,POSITIVE
6865,google,"Google is a teenager now, with all the growing pains that implies",4.0,NEUTRAL
6866,google,Great,5.0,POSITIVE
6867,google,My dream job,5.0,POSITIVE
6868,google,Marketing,5.0,NEUTRAL
6869,google,great cmpny to work for,5.0,POSITIVE
6870,google,"Be prepared to be challenged, pushed and work v hard",5.0,NEUTRAL
6871,google,"Great place to be, but lots of politics and pay isn't competitive",3.0,MIXED
6872,google,Good,4.0,POSITIVE
6873,google,Account Manager,4.0,NEUTRAL
6874,google,"Google is awesome. You hear about how awesome it is, but when you start working there, you'd still be surprised.",5.0,POSITIVE
6875,google,"Good company, bad senior management. Would recommend.",5.0,MIXED
6876,google,Software engineer,4.0,NEUTRAL
6877,google,A good place to work but there are things to keep in mind,4.0,MIXED
6878,google,DM Program Manager,5.0,NEUTRAL
6879,google,Great employer (Was an MBA intern),4.0,POSITIVE
6880,google,Fun place to be,3.0,POSITIVE
6881,google,Google has lost it's magic,3.0,NEUTRAL
6882,google,Not what it used to be,2.0,NEGATIVE
6883,google,"The tales of comfort and joy are true, but the work isn't always ground-breaking",4.0,MIXED
6884,google,Experience to date,5.0,POSITIVE
6885,google,Very satisfied,5.0,POSITIVE
6886,google,good company,5.0,POSITIVE
6887,google,Good company,5.0,POSITIVE
6888,google,Great Company to work for!,4.0,POSITIVE
6889,google,"Excellent company, great experiences",5.0,POSITIVE
6890,google,"Amazing, great environment, able to test new things",5.0,POSITIVE
6891,google,unfortunately the worst place to work,3.0,NEGATIVE
6892,google,Amazing company but getting to big in the past couple of years. Great perks and very good salary.,4.0,POSITIVE
6893,google,Best employer in the city,5.0,NEUTRAL
6894,google,Cult of growth,4.0,NEUTRAL
6895,google,fabulous place,5.0,POSITIVE
6896,google,Product quality operation,5.0,POSITIVE
6897,google,Best company I've ever worked for,4.0,POSITIVE
6898,google,I think the compsny offer opportunities for to grown. Now i feel happy in this place,5.0,POSITIVE
6899,google,Satisfying,5.0,POSITIVE
6900,google,Company overview,5.0,NEUTRAL
6901,google,Amazing,5.0,POSITIVE
6902,google,Very good,5.0,POSITIVE
6903,google,Great place to work,5.0,POSITIVE
6904,google,Good internship experience that helps me learned a lot!,4.0,POSITIVE
6905,google,The best company to work for by far. Excellent focus on employee welfare as well as end customer needs.,5.0,POSITIVE
6906,google,former.,4.0,NEUTRAL
6907,google,Excellent,5.0,POSITIVE
6908,google,Ceo,5.0,NEUTRAL
6909,google,Heaven for engineers,5.0,POSITIVE
6910,google,"Thrilling, challenging, rewarding",5.0,POSITIVE
6911,google,Best years of my career,5.0,POSITIVE
6912,google,review for my former company,3.0,NEUTRAL
6913,google,"Fast moving, extraordinary!",4.0,POSITIVE
6914,google,Great place to work,5.0,POSITIVE
6915,google,Google Maps- Geo-content Lead,4.0,NEUTRAL
6916,google,It's no wonder...,5.0,NEUTRAL
6917,google,Best Place to be,5.0,POSITIVE
6918,google,Google has a very open culture and people are very friendly.,4.0,POSITIVE
6919,google,good,2.0,POSITIVE
6920,google,15 years working on it. Now I am managing the sales of 11 stores of a car dealer,3.0,NEUTRAL
6921,google,Credit Analysr,5.0,NEUTRAL
6922,google,Great company with some pretty crappy jobs,4.0,POSITIVE
6923,google,Great place to work. 3 years full of fun and learning.,5.0,POSITIVE
6924,google,"Great people, big corporation",4.0,POSITIVE
6925,google,Ups and Downs. Overall good,4.0,POSITIVE
6926,google,SRE experience,2.0,NEUTRAL
6927,google,Wasted opportunity,4.0,NEGATIVE
6928,google,Great company to work for!,5.0,POSITIVE
6929,google,Abuse Analyst,5.0,NEGATIVE
6930,google,profit driven,3.0,POSITIVE
6931,google,Best job ever,5.0,POSITIVE
6932,google,Google India - Not a software engineering role,3.0,NEUTRAL
6933,google,"Tons of learning, great people",5.0,POSITIVE
6934,google,Manager (Media Research),3.0,NEUTRAL
6935,google,My review as a soft ware,5.0,NEUTRAL
6936,google,"great seaching site, wonderful & amazing",5.0,POSITIVE
6937,google,Paradise for programmers,5.0,NEUTRAL
6938,google,Head of Industry,4.0,NEUTRAL
6939,google,Account Manager,4.0,NEUTRAL
6940,google,The best there is the people you work with,5.0,POSITIVE
6941,google,Best place I have ever worked,5.0,POSITIVE
6942,google,Head of business development and partnership for YouTube.,4.0,NEUTRAL
6943,google,"Great Company, little inside impact",4.0,POSITIVE
6944,google,Great Place,5.0,POSITIVE
6945,google,Great Company,5.0,POSITIVE
6946,google,Area Sales,5.0,NEUTRAL
6947,google,Great place to work!,5.0,POSITIVE
6948,google,software enginner,3.0,NEUTRAL
6949,google,"Wonderful work culture , talented people, nice environment, Growth may be slow due to good competition, overall a good c",5.0,POSITIVE
6950,google,"Google program manager work review. It is truely the best company to work for, ever!! Regret leaving my first job!",5.0,POSITIVE
6951,google,Great perks,4.0,POSITIVE
6952,google,Google is very good company for SWEs.,5.0,POSITIVE
6953,google,Fast learning,5.0,POSITIVE
6954,google,Fraud fighter,4.0,NEGATIVE
6955,google,Was a software engineering intern,4.0,NEUTRAL
6956,google,"Cutting edge work, stellar peers and great compensation",5.0,POSITIVE
6957,google,Review,5.0,NEUTRAL
6958,google,Horrible HR and way too many reorgs,2.0,NEGATIVE
6959,google,Best company to work for straight out of college,5.0,POSITIVE
6960,google,A balanced working environment,5.0,POSITIVE
6961,google,It was ok,3.0,POSITIVE
6962,google,the good the bad,2.0,MIXED
6963,google,Good place to work,3.0,POSITIVE
6964,google,Freedom in a very competitive environment,5.0,POSITIVE
6965,google,good compensation at personal cost,5.0,NEUTRAL
6966,google,"Bad managers in SMB, terrible management all around",5.0,NEGATIVE
6967,google,"A good working atmosphere, welfare more humane.",4.0,POSITIVE
6968,google,Good experience,2.0,POSITIVE
6969,google,best experience ever,5.0,POSITIVE
6970,google,Everyone knows its awesome!,4.0,POSITIVE
6971,google,Google Dublin Account Strategist,4.0,NEUTRAL
6972,google,Great Place to Work!,4.0,POSITIVE
6973,google,Great Company,5.0,POSITIVE
6974,google,sales,4.0,NEUTRAL
6975,google,very good company to work for. it gives you plenty of opportunity to build up an excellent career. good work environment,4.0,POSITIVE
6976,google,Excellent Company but not for all,5.0,MIXED
6977,google,"Great company, getting too big",4.0,POSITIVE
6978,google,Awesome place to work - get ready to be overwhelmed with a high dose of everything!,5.0,POSITIVE
6979,google,Best Company Ever,5.0,POSITIVE
6980,google,"Good place, slowly becoming a big Corp",5.0,NEUTRAL
6981,google,Online media associate,5.0,NEUTRAL
6982,google,Awesome!,4.0,POSITIVE
6983,google,"Fantastic place, only when you are working in google office not for there vendor.",5.0,POSITIVE
6984,google,"Challenging, fun and rewarding",5.0,POSITIVE
6985,google,Fantastic company on so many levels...,5.0,POSITIVE
6986,google,SMB full time,4.0,NEUTRAL
6987,google,very good,5.0,POSITIVE
6988,google,Good values and learning,5.0,POSITIVE
6989,google,youtube ad sense,5.0,NEUTRAL
6990,google,"They are expanding their office right now, its been a great experience!",5.0,POSITIVE
6991,google,Senior Financial Analyst,4.0,NEUTRAL
6992,google,One of the best places to work and build your career,5.0,POSITIVE
6993,google,Great place to learn and grow,5.0,POSITIVE
6994,google,Not what it looks like,3.0,NEGATIVE
6995,google,It's all about the Impact,5.0,NEUTRAL
6996,google,You would love your job,5.0,POSITIVE
6997,google,"Great benefits, mediocre salary, really bad managers.",3.0,POSITIVE
